"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210207","5호선","화곡","11426","10882","20210210",""
"20210207","5호선","우장산","5375","5572","20210210",""
"20210207","5호선","발산","6491","6625","20210210",""
"20210207","5호선","마곡","2650","2662","20210210",""
"20210207","5호선","송정","2903","2922","20210210",""
"20210207","5호선","김포공항","5541","5591","20210210",""
"20210207","5호선","개화산","2136","2253","20210210",""
"20210207","5호선","방화","2953","2936","20210210",""
"20210207","4호선","쌍문","13123","12006","20210210",""
"20210207","4호선","창동","12898","13545","20210210",""
"20210207","4호선","노원","9324","10062","20210210",""
"20210207","4호선","상계","8544","7967","20210210",""
"20210207","4호선","당고개","6154","5930","20210210",""
"20210207","4호선","남태령","468","387","20210210",""
"20210207","4호선","사당","10582","10335","20210210",""
"20210207","4호선","총신대입구(이수)","8106","9018","20210210",""
"20210207","4호선","동작(현충원)","1242","1222","20210210",""
"20210207","4호선","이촌(국립중앙박물관)","3556","3899","20210210",""
"20210207","4호선","신용산","5348","5430","20210210",""
"20210207","4호선","삼각지","1382","1792","20210210",""
"20210207","4호선","숙대입구(갈월)","5117","4937","20210210",""
"20210207","4호선","서울역","2958","5825","20210210",""
"20210207","4호선","회현(남대문시장)","6664","6752","20210210",""
"20210207","4호선","명동","7082","7007","20210210",""
"20210207","4호선","충무로","5645","5634","20210210",""
"20210207","4호선","동대문역사문화공원(DDP)","6551","6516","20210210",""
"20210207","4호선","동대문","4985","5609","20210210",""
"20210207","4호선","혜화","15451","15640","20210210",""
"20210207","4호선","한성대입구(삼선교)","6230","6119","20210210",""
"20210207","4호선","성신여대입구(돈암)","10030","9586","20210210",""
"20210207","4호선","길음","7893","7891","20210210",""
"20210207","4호선","미아사거리","13316","12529","20210210",""
"20210207","4호선","미아(서울사이버대학)","6772","6682","20210210",""
"20210207","4호선","수유(강북구청)","16346","15695","20210210",""
"20210207","3호선","오금","2108","2072","20210210",""
"20210207","3호선","경찰병원","2113","2275","20210210",""
"20210207","3호선","가락시장","3302","3567","20210210",""
"20210207","3호선","수서","6877","7003","20210210",""
"20210207","3호선","일원","2882","3027","20210210",""
"20210207","3호선","대청","3220","3078","20210210",""
"20210207","3호선","학여울","655","625","20210210",""
"20210207","3호선","대치","4748","4365","20210210",""
"20210207","3호선","도곡","1569","1524","20210210",""
"20210207","3호선","매봉","3433","3438","20210210",""
"20210207","3호선","양재(서초구청)","9889","11379","20210210",""
"20210207","3호선","남부터미널(예술의전당)","10207","10946","20210210",""
"20210207","3호선","교대(법원.검찰청)","3178","1966","20210210",""
"20210207","3호선","고속터미널","29290","28652","20210210",""
"20210207","3호선","잠원","1901","1921","20210210",""
"20210207","3호선","신사","12160","12042","20210210",""
"20210207","3호선","압구정","11789","12037","20210210",""
"20210207","3호선","옥수","4106","4411","20210210",""
"20210207","3호선","금호","3563","3367","20210210",""
"20210207","3호선","약수","5370","5143","20210210",""
"20210207","3호선","동대입구","3470","3806","20210210",""
"20210207","3호선","충무로","1","0","20210210",""
"20210207","3호선","을지로3가","2071","2158","20210210",""
"20210207","3호선","종로3가","2700","3546","20210210",""
"20210207","3호선","안국","6818","7295","20210210",""
"20210207","3호선","경복궁(정부서울청사)","8151","8164","20210210",""
"20210207","3호선","독립문","3398","3611","20210210",""
"20210207","3호선","무악재","1518","1620","20210210",""
"20210207","3호선","홍제","7332","7097","20210210",""
"20210207","3호선","녹번","5401","4884","20210210",""
"20210207","3호선","불광","8104","9201","20210210",""
"20210207","3호선","연신내","18313","17252","20210210",""
"20210207","3호선","구파발","8901","9133","20210210",""
"20210207","3호선","지축","1358","1362","20210210",""
"20210207","2호선","용두(동대문구청)","1199","1204","20210210",""
"20210207","2호선","신정네거리","4060","4177","20210210",""
"20210207","2호선","양천구청","2549","2587","20210210",""
"20210207","2호선","도림천","352","403","20210210",""
"20210207","2호선","신설동","2479","2454","20210210",""
"20210207","2호선","신답","581","650","20210210",""
"20210207","2호선","용답","1293","1308","20210210",""
"20210207","2호선","충정로(경기대입구)","3005","3161","20210210",""
"20210207","2호선","아현","4484","4436","20210210",""
"20210207","2호선","이대","5411","5660","20210210",""
"20210207","2호선","신촌","17383","16785","20210210",""
"20210207","2호선","홍대입구","35830","35093","20210210",""
"20210207","2호선","합정","15360","15849","20210210",""
"20210207","2호선","당산","6814","7360","20210210",""
"20210207","2호선","영등포구청","6628","6804","20210210",""
"20210207","2호선","문래","6412","6600","20210210",""
"20210207","2호선","신도림","21851","22012","20210210",""
"20210207","2호선","대림(구로구청)","12009","12218","20210210",""
"20210207","2호선","구로디지털단지","19948","19924","20210210",""
"20210207","2호선","신대방","12216","12121","20210210",""
"20210207","2호선","신림","30461","29752","20210210",""
"20210207","2호선","봉천","10074","9675","20210210",""
"20210207","2호선","서울대입구(관악구청)","22908","22885","20210210",""
"20210207","2호선","낙성대(강감찬)","12707","12713","20210210",""
"20210207","2호선","사당","15970","17839","20210210",""
"20210207","2호선","방배","5250","5724","20210210",""
"20210207","2호선","서초","6986","6448","20210210",""
"20210207","2호선","교대(법원.검찰청)","8370","9195","20210210",""
"20210207","2호선","강남","27923","26788","20210210",""
"20210207","2호선","역삼","9242","10101","20210210",""
"20210207","2호선","선릉","9836","8675","20210210",""
"20210207","2호선","삼성(무역센터)","15198","14555","20210210",""
"20210207","2호선","종합운동장","2423","2715","20210210",""
"20210207","2호선","잠실새내","8515","9020","20210210",""
"20210207","2호선","잠실(송파구청)","34938","33188","20210210",""
"20210207","2호선","잠실나루","3917","4068","20210210",""
"20210207","2호선","강변(동서울터미널)","15179","14877","20210210",""
"20210207","2호선","구의(광진구청)","9464","9527","20210210",""
"20210207","2호선","건대입구","17846","18185","20210210",""
"20210207","2호선","성수","10028","10913","20210210",""
"20210207","2호선","뚝섬","7037","7214","20210210",""
"20210207","2호선","한양대","1873","1877","20210210",""
"20210207","2호선","왕십리(성동구청)","7770","6852","20210210",""
"20210207","2호선","상왕십리","5571","5526","20210210",""
"20210207","2호선","신당","7109","7430","20210210",""
"20210207","2호선","동대문역사문화공원(DDP)","5843","6964","20210210",""
"20210207","2호선","을지로4가","2794","2719","20210210",""
"20210207","2호선","을지로3가","5435","4894","20210210",""
"20210207","2호선","을지로입구","12297","11710","20210210",""
"20210207","2호선","시청","4382","3559","20210210",""
"20210207","1호선","청량리(서울시립대입구)","12436","12618","20210210",""
"20210207","1호선","신설동","6056","6146","20210210",""
"20210207","1호선","동대문","7033","7843","20210210",""
"20210207","1호선","종로5가","6889","6852","20210210",""
"20210207","1호선","종로3가","10665","9734","20210210",""
"20210207","1호선","종각","9458","8401","20210210",""
"20210207","1호선","시청","5293","4932","20210210",""
"20210207","1호선","동묘앞","10672","10792","20210210",""
"20210207","1호선","제기동","10574","11317","20210210",""
"20210208","경부선","명학","8438","8466","20210211",""
"20210208","5호선","방화","6159","5890","20210211",""
"20210208","안산선","정왕","6654","7274","20210211",""
"20210208","7호선","춘의","9437","9245","20210211",""
"20210208","1호선","서울역","37150","35977","20210211",""
"20210208","1호선","동묘앞","6687","6908","20210211",""
"20210208","1호선","시청","19740","19369","20210211",""
"20210208","1호선","종각","32246","30925","20210211",""
"20210208","1호선","종로3가","22318","20602","20210211",""
"20210208","1호선","종로5가","21185","20786","20210211",""
"20210208","1호선","동대문","9914","9379","20210211",""
"20210208","1호선","신설동","13139","13017","20210211",""
"20210208","1호선","제기동","19057","19872","20210211",""
"20210208","1호선","청량리(서울시립대입구)","20946","21405","20210211",""
"20210208","2호선","시청","23314","22180","20210211",""
"20210208","2호선","을지로입구","37041","37164","20210211",""
"20210208","2호선","을지로3가","20106","19704","20210211",""
"20210208","2호선","을지로4가","13074","12700","20210211",""
"20210208","2호선","동대문역사문화공원(DDP)","10059","11156","20210211",""
"20210208","2호선","신당","13003","13431","20210211",""
"20210208","2호선","상왕십리","13331","13041","20210211",""
"20210208","2호선","왕십리(성동구청)","14152","11896","20210211",""
"20210208","2호선","한양대","6179","6410","20210211",""
"20210208","2호선","뚝섬","19745","21139","20210211",""
"20210208","2호선","성수","34054","36807","20210211",""
"20210208","2호선","건대입구","28652","30259","20210211",""
"20210208","2호선","구의(광진구청)","22341","22365","20210211",""
"20210208","2호선","강변(동서울터미널)","27699","27421","20210211",""
"20210208","2호선","잠실나루","13496","13152","20210211",""
"20210208","2호선","잠실(송파구청)","58913","58815","20210211",""
"20210208","2호선","잠실새내","19553","19543","20210211",""
"20210208","2호선","종합운동장","5945","6503","20210211",""
"20210208","2호선","삼성(무역센터)","48072","47737","20210211",""
"20210208","2호선","선릉","55167","49392","20210211",""
"20210208","2호선","역삼","50041","53849","20210211",""
"20210208","2호선","강남","82308","79973","20210211",""
"20210208","2호선","교대(법원.검찰청)","32993","36642","20210211",""
"20210208","2호선","서초","20573","19843","20210211",""
"20210208","2호선","방배","15571","16335","20210211",""
